authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
Chase_altwelp,https://yt3.ggpht.com/yHFCvt_hqL5lu1lZKjsVnYW7AvlINtVZdFS5aD6E0hW1p173AyD_mErYAJ99VO9eHh2qXoYslQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCttMMVcSr21L68NWT0ricFg,{'value': 'UCttMMVcSr21L68NWT0ricFg'},UCAQg09FkoobmLquNNoO4ulg,-NyEFcN_Gg0,It was very hard for me to learn commas si,It was very hard for me to learn commas si,,True,none,2,,2023-09-29T15:25:22Z,2023-09-29T15:25:22Z
Matthew DeGraw,https://yt3.ggpht.com/ytc/APkrFKa54OuPt8_PYFxuvk6PHOkEtKNhOZMNTBkvrYR6CJqAa_8_4Mk4ng12CTpseLTh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB3TOXy5PaF82TN9A9AtGaA,{'value': 'UCB3TOXy5PaF82TN9A9AtGaA'},UCAQg09FkoobmLquNNoO4ulg,Z9cxUHkT27A,"No, you say it was nice seeing you to somebody you know because you enjoy seeing them on the regular. I feel like you don’t say that to someone you’ve never seen or met before.","No, you say it was nice seeing you to somebody you know because you enjoy seeing them on the regular. I feel like you don’t say that to someone you’ve never seen or met before.",,True,none,0,,2023-09-29T15:12:19Z,2023-09-29T15:12:19Z
Orlando Rodriguez,https://yt3.ggpht.com/ytc/APkrFKZcQLUrtuVexkbubXd-lR8CzPMsno8PweHfAfRScg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrHnOHZZS3uazAZ7hPjiOtA,{'value': 'UCrHnOHZZS3uazAZ7hPjiOtA'},UCAQg09FkoobmLquNNoO4ulg,SoUZ3wovZAs,I will try with this plan.,I will try with this plan.,,True,none,0,,2023-09-29T15:09:18Z,2023-09-29T15:09:18Z
~kazu_kxbab~,https://yt3.ggpht.com/l15V9sskcTwJtE2g7pHzJMM8AOHit_JZcTPDPkVUpUnR07HIJ2Ct7bikKSPtswFE-7CpPcNr8Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPS68Eg4cdAu2b8o7CaL4Pg,{'value': 'UCPS68Eg4cdAu2b8o7CaL4Pg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I&#39;m indian-American ... 💀,I'm indian-American ... 💀,,True,none,0,,2023-09-29T15:05:48Z,2023-09-29T15:05:48Z
Prabhushan kharel,https://yt3.ggpht.com/FjijMyt6jieQsc3V5H2knF-252EaUKzmne9s_na42QZZBdfHAn0ycX66iOgTDB_PRWKDWBQBWDc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeYjlw5zSMV08XDF96aNzpg,{'value': 'UCeYjlw5zSMV08XDF96aNzpg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,People who got 5/5<br>👇,"People who got 5/5
👇",,True,none,0,,2023-09-29T15:00:57Z,2023-09-29T15:00:57Z
Manuel,https://yt3.ggpht.com/ytc/APkrFKYL20TzwrMT7F2m27kWdV0CJppw4IrZueL-r3WbbSspQ5QgY9C5pKBKacZzhlV5=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCshyQv2Mr7Kdp8TrhrmlMeg,{'value': 'UCshyQv2Mr7Kdp8TrhrmlMeg'},UCAQg09FkoobmLquNNoO4ulg,5uiUz1_HsFg,The &quot;What are you planning for tomorrow&quot; got me thinking very hard,"The ""What are you planning for tomorrow"" got me thinking very hard",,True,none,0,,2023-09-29T15:00:29Z,2023-09-29T15:00:29Z
التعلم مع ملاك apprendre avec Malak,https://yt3.ggpht.com/gbiBZiqTjRH62o0ziEHdRGFCZG3eR_u1pihvYt5EYmqmTHjCO-Z3vbIriQzsWqrurzoFMPhtVQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVe0ZFYEbghwHgUGLxLe6bA,{'value': 'UCVe0ZFYEbghwHgUGLxLe6bA'},UCAQg09FkoobmLquNNoO4ulg,ec9TkC5Kvl8,your face,your face,,True,none,0,,2023-09-29T14:58:29Z,2023-09-29T14:58:29Z
Md. Azgor Ali Munshi,https://yt3.ggpht.com/ytc/APkrFKYDQJ7vkTsvcwbGPPYnd6CHYmIpRMjRyVUt3qNdxg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtLXQWFrdwH2RkR3DLuTk0A,{'value': 'UCtLXQWFrdwH2RkR3DLuTk0A'},UCAQg09FkoobmLquNNoO4ulg,QXVzmzhxWWc,I&#39;ve been following Lingumarina since 2022,I've been following Lingumarina since 2022,,True,none,0,,2023-09-29T14:47:12Z,2023-09-29T14:47:38Z
Md. Azgor Ali Munshi,https://yt3.ggpht.com/ytc/APkrFKYDQJ7vkTsvcwbGPPYnd6CHYmIpRMjRyVUt3qNdxg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtLXQWFrdwH2RkR3DLuTk0A,{'value': 'UCtLXQWFrdwH2RkR3DLuTk0A'},UCAQg09FkoobmLquNNoO4ulg,QXVzmzhxWWc,I&#39;ve been following Linguamarina for 2 month,I've been following Linguamarina for 2 month,,True,none,1,,2023-09-29T14:45:56Z,2023-09-29T14:48:08Z
Ragul Ragul,https://yt3.ggpht.com/3cF7f1GolWErNhL6KE7ib3o0ugikfgGRbkB-1yR4_8_r1hVWl4K2AO7rX5dsvOow8hz4SGENeA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCg7c4OjB1azzDGxY3zjg1qw,{'value': 'UCg7c4OjB1azzDGxY3zjg1qw'},UCAQg09FkoobmLquNNoO4ulg,tdu8crLR_6g,You looks so beautiful 🤩❤️,You looks so beautiful 🤩❤️,,True,none,0,,2023-09-29T14:36:08Z,2023-09-29T14:36:08Z
Siddhi Phaltane~🦋,https://yt3.ggpht.com/ph60pBgm6H78zeGl3rNl9PwuXNUmlv4G9H9m8oqPR1nIXIyb6CmQP73NEz8pu-o2fbjlawKZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2kqR5UV0AXkKWCql4LVgBA,{'value': 'UC2kqR5UV0AXkKWCql4LVgBA'},UCAQg09FkoobmLquNNoO4ulg,6VHjpb5jHY8,"Well, while refering higher authority people we say persons not people","Well, while refering higher authority people we say persons not people",,True,none,0,,2023-09-29T14:35:21Z,2023-09-29T14:35:21Z
Lochon M Marak,https://yt3.ggpht.com/ytc/APkrFKYe1BrJpLttwOoFxd0VGjjcr72g6e1IdJsm_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNkTtnRFoBL-7Zb_8-hxknA,{'value': 'UCNkTtnRFoBL-7Zb_8-hxknA'},UCAQg09FkoobmLquNNoO4ulg,WQ4MaTlbg4o,"Hi, Marina ! I am from India . I also from your side means I am  a teacher of a  Secondary School.. I am teaching English Grammar that&#39;s why I  often  watching your vlog. I like your  English speaking. Your voice also loud and  clear,easy to catch the words. I wish I could talk with you  ! Thx","Hi, Marina ! I am from India . I also from your side means I am  a teacher of a  Secondary School.. I am teaching English Grammar that's why I  often  watching your vlog. I like your  English speaking. Your voice also loud and  clear,easy to catch the words. I wish I could talk with you  ! Thx",,True,none,0,,2023-09-29T14:12:53Z,2023-09-29T14:13:58Z
korean,https://yt3.ggpht.com/XC_82K-pwiV2pklXSIDRyDAytYullA8s0VGOGuiP0gq280b99i3zGrmok2j-RmlTlMUgmgxajA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCojBDAYfKbcoIMjg62QkBjg,{'value': 'UCojBDAYfKbcoIMjg62QkBjg'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,In British it&#39;s sounds like beginners first time asks about something 😂😂😂😂😂,In British it's sounds like beginners first time asks about something 😂😂😂😂😂,,True,none,0,,2023-09-29T14:11:27Z,2023-09-29T14:11:27Z
Tharushi Ratnayake,https://yt3.ggpht.com/ytc/APkrFKZg5cScyMRyvuWpQKQhq_MVzyrGLrSzz9MmGlajCYWA52s8qWAI6ixBNUHTWOA_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCF_WhpMdqM3zLPJtTTQinRQ,{'value': 'UCF_WhpMdqM3zLPJtTTQinRQ'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Wow.... I like your British accent. It&#39;s so fancy...,Wow.... I like your British accent. It's so fancy...,,True,none,0,,2023-09-29T14:04:14Z,2023-09-29T14:04:14Z
Elite gaming,https://yt3.ggpht.com/_Z4HYK_R2YDXh8G51JVxEq2SAUGvDe6O-sYVwmJUytC-kRmPHlaoaE1snHrizPRQbAbq0vMn5A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFPmn19B_gHSRIrF00pKkBw,{'value': 'UCFPmn19B_gHSRIrF00pKkBw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Britishers-sweets<br>American-candy<br>Indians- chocolate,"Britishers-sweets
American-candy
Indians- chocolate",,True,none,513,,2023-09-29T13:19:12Z,2023-09-29T13:19:12Z
MR.CALIX. EL SOBERANO.,https://yt3.ggpht.com/ytc/APkrFKa5xcwOws8yGiMAYRvYOtnuOQPkXIZse5_i-uBl4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMCtPTXUpxMoD3MOd3Y6eZA,{'value': 'UCMCtPTXUpxMoD3MOd3Y6eZA'},UCAQg09FkoobmLquNNoO4ulg,ATuiEVOsEis,EXACTLY.,EXACTLY.,,True,none,0,,2023-09-29T13:14:58Z,2023-09-29T13:14:58Z
simplicity,https://yt3.ggpht.com/lCQVwwNj2g4iF43lk_4Av1UqksM873VGz923zhosPD0_ajaS7o4gAimBh_V1NKd9H9SxIaJ0Qg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuqrvuVtd-rFgU7D5zgwX-A,{'value': 'UCuqrvuVtd-rFgU7D5zgwX-A'},UCAQg09FkoobmLquNNoO4ulg,-6SV54Yqnjg,Yes I have done all correct,Yes I have done all correct,,True,none,0,,2023-09-29T13:13:40Z,2023-09-29T13:13:40Z
Rosangela Aparecida Oliveira,https://yt3.ggpht.com/ytc/APkrFKY_KKFDGxGER-XPdlXeHPgW5PEAJzRYfQXo_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMqD6ozi9YkgF5105gLF1Ng,{'value': 'UCMqD6ozi9YkgF5105gLF1Ng'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,This video is amazing .I am going to learn with you like achive my gols .I want to be an excelent English teacher ande this video and your word helped me.Thanks,This video is amazing .I am going to learn with you like achive my gols .I want to be an excelent English teacher ande this video and your word helped me.Thanks,,True,none,0,,2023-09-29T13:08:05Z,2023-09-29T13:08:05Z
lasbet saad,https://yt3.ggpht.com/ytc/APkrFKbpO6JZrq8g97WjJxzCQvFdF-vFwk9mX41cvyFviLuw23895IUu0aLKegohxKQJ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpAWORQPdHf9pWLRX_lNh0g,{'value': 'UCpAWORQPdHf9pWLRX_lNh0g'},UCAQg09FkoobmLquNNoO4ulg,vkmAhUtoyDw,what is your english? Americain or british,what is your english? Americain or british,,True,none,0,,2023-09-29T13:00:38Z,2023-09-29T13:00:38Z
Prep4judgementday,https://yt3.ggpht.com/D44BT0YSXqh2lzYyPP_xU30Qu2LXjHfboavyEk42aPHpFZR9VKutqBP9S0lrOnkzCE-eBpLBH1Y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCj9_PQU0xM6dilwdCmILqvQ,{'value': 'UCj9_PQU0xM6dilwdCmILqvQ'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,Indians can speak british american and indian accent all at once....they simply chose to pronounce words which are easier from both the accent and they spice it up with their indian accent 😂😂😂😂,Indians can speak british american and indian accent all at once....they simply chose to pronounce words which are easier from both the accent and they spice it up with their indian accent 😂😂😂😂,,True,none,0,,2023-09-29T12:55:20Z,2023-09-29T12:55:20Z
CHEF RAWAT KITCHEN,https://yt3.ggpht.com/UkKmYFll4z5qBO31JMAZThlDO51yV-dkjb0oF6h8mDzWkfyZUBt_k4VDtT6eo8BbKTMmdU3u6g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgVkB2nhSywLPaobIZbQcBQ,{'value': 'UCgVkB2nhSywLPaobIZbQcBQ'},UCAQg09FkoobmLquNNoO4ulg,RzqC2CtsKE0,🎉🎉🎉 indian i m chef,🎉🎉🎉 indian i m chef,,True,none,1,,2023-09-29T12:41:57Z,2023-09-29T12:41:57Z
aliaalieva1,https://yt3.ggpht.com/ytc/APkrFKacqDiJ_pkXX392cEbBbtUJN05WjmFZ0ePFFw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCj_P2shuwDoWGnUNVxSHTwQ,{'value': 'UCj_P2shuwDoWGnUNVxSHTwQ'},UCAQg09FkoobmLquNNoO4ulg,Gvj3VpmwUGw,I need your help 🙏,I need your help 🙏,,True,none,0,,2023-09-29T12:40:49Z,2023-09-29T12:40:49Z
SANDEEP,https://yt3.ggpht.com/hGCbA-uPydtykRjFs6h32SycBvwecjsROiB_HkpOu_uO7liMqkRFbBTB7x1vvDrBi0zeI6dRrQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHRW6MPz0rusQFlAWCiR11g,{'value': 'UCHRW6MPz0rusQFlAWCiR11g'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,We Indians both mix British and American English 😂😂🤣🤣,We Indians both mix British and American English 😂😂🤣🤣,,True,none,0,,2023-09-29T12:25:01Z,2023-09-29T12:25:01Z
Asmaa Awad,https://yt3.ggpht.com/ytc/APkrFKY78a_HtIC3YUUe0eAB2HAeXDIBQPzg9DA0aQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAlOuzJOfOrZuCnCgf8OeTg,{'value': 'UCAlOuzJOfOrZuCnCgf8OeTg'},UCAQg09FkoobmLquNNoO4ulg,p9KWSh06Wuo,I wanna somone practice With me😢,I wanna somone practice With me😢,,True,none,0,,2023-09-29T12:04:38Z,2023-09-29T12:04:38Z
Tech With Sourabh,https://yt3.ggpht.com/E-HaUYlVASVL7_dxsFCswg-2jEQqSgTqW1HlmgIU8ZBULXkr60qRXDX_dRmvhRuFDZ8cdTrWmC0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBRBHdtkglQX9Mv6mS9YsFw,{'value': 'UCBRBHdtkglQX9Mv6mS9YsFw'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,British accent in front of americans is just like Chinese for them 😅,British accent in front of americans is just like Chinese for them 😅,,True,none,9,,2023-09-29T12:03:05Z,2023-09-29T12:03:05Z
GeoHistory Explorers,https://yt3.ggpht.com/Ma7vqwsNJze_D7L14h_la08Q4V02umLBSGAIo_Ds2nvB3Jd8FF1dXMaRD-H40obsKtxeRgqubA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6wL1k0lVjYA31eFt7BZS6w,{'value': 'UC6wL1k0lVjYA31eFt7BZS6w'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,B2 and I had a problem with vocabulary,B2 and I had a problem with vocabulary,,True,none,0,,2023-09-29T11:56:33Z,2023-09-29T11:56:33Z
omar minty,https://yt3.ggpht.com/Uv-vOoNqeZ7FXBrz-F0zeT0I6HrEb_UrQMP_bX7oOhC8hjlCnbPTExqS_8bGtPVID_cwdO9aDQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYQMMvvTQ4Bm219ouMctrdA,{'value': 'UCYQMMvvTQ4Bm219ouMctrdA'},UCAQg09FkoobmLquNNoO4ulg,dUFw_MHIgB4,The teacher is strict,The teacher is strict,,True,none,0,,2023-09-29T11:54:21Z,2023-09-29T11:54:21Z
Molecular Biology explains,https://yt3.ggpht.com/a8gPtyNRnhPyNF50nhuM38aWiHUKYJvxmGZLKZm8gWZErxtQGO7WAH-Kg_mVkBX8O56j-yRsreU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBAoUX7VoaJvjwu4IpTxNcA,{'value': 'UCBAoUX7VoaJvjwu4IpTxNcA'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,"I nailed almost every question in the listening and grammar sections, but failed to answer most of the vocabulary question&#39;s, what level am I at?","I nailed almost every question in the listening and grammar sections, but failed to answer most of the vocabulary question's, what level am I at?",,True,none,0,,2023-09-29T11:48:38Z,2023-09-29T11:48:38Z
ZAK,https://yt3.ggpht.com/sugIp7Lym62pw2Bk_uqlpG2MYC2-EUVI-0EYKqD8QCClwmUTLqGs9Hu5H2jVzcTpt1hyNKzn=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCR9dFiWSkxYrh_CjGgdCqMg,{'value': 'UCR9dFiWSkxYrh_CjGgdCqMg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American:sweater <br>British: jumper <br>Algerian: vista 😂😂😂,"American:sweater 
British: jumper 
Algerian: vista 😂😂😂",,True,none,0,,2023-09-29T11:48:15Z,2023-09-29T11:48:15Z
꧁m꧂꧁a꧂ ꧁h꧂꧁a꧂,https://yt3.ggpht.com/ytc/APkrFKZRcvEi9yGVDukakeC_TQteRptLdljTUYcXP2Wu9w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgEEKTg1df_r4Pj2fw_w0DQ,{'value': 'UCgEEKTg1df_r4Pj2fw_w0DQ'},UCAQg09FkoobmLquNNoO4ulg,A74fyukqzaU,This  video is lit . ❤,This  video is lit . ❤,,True,none,0,,2023-09-29T11:16:14Z,2023-09-29T11:16:14Z
Natacha Echavarria,https://yt3.ggpht.com/ytc/APkrFKYE8AvxA8l1HwaxpJSyJUE9gH2c0M9e9QdJYg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkkh6_4s6ifxi8Dh7z6nNYA,{'value': 'UCkkh6_4s6ifxi8Dh7z6nNYA'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,Me cucumber me again I guess I’m wrong,Me cucumber me again I guess I’m wrong,,True,none,0,,2023-09-29T10:53:56Z,2023-09-29T10:53:56Z
The Theme of Voyage,https://yt3.ggpht.com/ytc/APkrFKYn_Cfx3FQDMQ4LiDsNTjm7Esg6BC8CH-47zNgK2-1QJrDDHWPpz8G6S2NJDYTO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQHLVtZcNxQQ8Z1UVELO4fw,{'value': 'UCQHLVtZcNxQQ8Z1UVELO4fw'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,I Truly Trust That British accent is Too complex than American..<br>what&#39;s Your Idea Marine ?,"I Truly Trust That British accent is Too complex than American..
what's Your Idea Marine ?",,True,none,0,,2023-09-29T10:51:27Z,2023-09-29T10:51:27Z
UwUYana,https://yt3.ggpht.com/e-NCxPS2k-L6CofhiHq5WWM561Bjk_0AlijCfIqvbdbTU7n10dHIAWzkaxaYynCXV9Oxa5UhiLI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChIkJNZNFcu1okzao9gtPjg,{'value': 'UChIkJNZNFcu1okzao9gtPjg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,&quot;Ok the last one... &quot;<br><br>Me:  &quot;THAT&#39;S A D-&quot;,"""Ok the last one... ""

Me:  ""THAT'S A D-""",,True,none,0,,2023-09-29T10:33:40Z,2023-09-29T10:33:40Z
The Reading Boy,https://yt3.ggpht.com/CvQkblo5pabdW4gEmHI-pu_dZe-T6lpbc4vVirPcb6gI0AjPlG5pWzZOuYK_0YM-2vFVQcyM9Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnEfCRT1MsCVNDkbVbTc8og,{'value': 'UCnEfCRT1MsCVNDkbVbTc8og'},UCAQg09FkoobmLquNNoO4ulg,6LFjVC3cHjI,Thanks Ms.Marina,Thanks Ms.Marina,,True,none,0,,2023-09-29T10:33:28Z,2023-09-29T10:33:28Z
Little Man,https://yt3.ggpht.com/R0o-bHeTH0xUhgBmsFAFC8gUMJI44hUby8ALv5yawkfJsna_2o-rQ2_auuLAzRA-CnKjPZB7mA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYbdJjRWKj55YT_cdkRU_RQ,{'value': 'UCYbdJjRWKj55YT_cdkRU_RQ'},UCAQg09FkoobmLquNNoO4ulg,jU3bd_vTJdk,What a posh napyy 😂😂,What a posh napyy 😂😂,,True,none,0,,2023-09-29T10:24:39Z,2023-09-29T10:24:39Z
Islamic The Peace,https://yt3.ggpht.com/ucdujy9nvqpk2cGudiv-1lzZgmrMr2DObsEodGLxaPwF8sWijSJx7M1syiAQpRUynQlnuK39-w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgJcarwdzMCj9X2JUSl_mqA,{'value': 'UCgJcarwdzMCj9X2JUSl_mqA'},UCAQg09FkoobmLquNNoO4ulg,Dnfh3EQtaWw,Where?,Where?,,True,none,0,,2023-09-29T10:24:14Z,2023-09-29T10:24:14Z
Ria Kasar,https://yt3.ggpht.com/ytc/APkrFKYlO7SRgSPof_5pUk6CVhDmuzMmJVwWXqlxfZ7d8FVroZRAKhvFqyyLESigIpGH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCezR-TQzELN_0qIVXGPmH1g,{'value': 'UCezR-TQzELN_0qIVXGPmH1g'},UCAQg09FkoobmLquNNoO4ulg,0z4ascqHUsE,American,American,,True,none,0,,2023-09-29T10:22:24Z,2023-09-29T10:22:24Z
Bhavika Adwani,https://yt3.ggpht.com/ytc/APkrFKa9Q10pm_Xe_rA2wKzr66z8EN9COhOwfErTBQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCabFkBD_k_wGDbQp2qLJURA,{'value': 'UCabFkBD_k_wGDbQp2qLJURA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American English: eggplant<br>British English: aubergine<br><br><br><br>Indian English: brinjal,"American English: eggplant
British English: aubergine



Indian English: brinjal",,True,none,0,,2023-09-29T10:21:02Z,2023-09-29T10:21:02Z
Steveo7502,https://yt3.ggpht.com/ytc/APkrFKZK9t3GpUwJfa1lOnwYMt-KCF3LKCEun5vOQQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPOhYiwJud1B3mYkmXB8g5w,{'value': 'UCPOhYiwJud1B3mYkmXB8g5w'},UCAQg09FkoobmLquNNoO4ulg,tLaiUarjNj8,"It&#39;s OK to use contractions on the speaking test for either TOEFL or IELTS, just not on the written test portion.  The spoken test prioritizes natural language usage, or casual English.  Conversely, the written test prioritizes formal English usage.","It's OK to use contractions on the speaking test for either TOEFL or IELTS, just not on the written test portion.  The spoken test prioritizes natural language usage, or casual English.  Conversely, the written test prioritizes formal English usage.",,True,none,0,,2023-09-29T10:13:13Z,2023-09-29T10:14:02Z
Lanali Rain,https://yt3.ggpht.com/R56qlTFGJOhNqz-elGqdUD7XtrYr5XnEjusoBp-IT2yqwcNUQPnrYEiaOkWCGF2c-BzW7hHuDvI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkFtDFAgufR2_HBLvPXgDJw,{'value': 'UCkFtDFAgufR2_HBLvPXgDJw'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,just found out I&#39;m a mix. 😄,just found out I'm a mix. 😄,,True,none,0,,2023-09-29T10:08:21Z,2023-09-29T10:08:21Z
brooke galbraith,https://yt3.ggpht.com/ytc/APkrFKb0FW3lndXsuzQRXv0eEGu-JnBJiuSWRVw_3NZTon4rAVHWpgm2BtjTqewah8Oj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRJIkuzIPuyR-vI5gTih4jw,{'value': 'UCRJIkuzIPuyR-vI5gTih4jw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,as australian i am safe to say that we call candy lollys,as australian i am safe to say that we call candy lollys,,True,none,3,,2023-09-29T10:05:56Z,2023-09-29T10:05:56Z
Iris Mary Novena,https://yt3.ggpht.com/E-oI76y4WQRcG4T4B5s2cX-FAfgvFDu5oSP7TbXcQVcBRJWtB0H5jXDICLwYZjFHJWfF8nJjDEI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAakrWOVLM5Tg3BFNt7_ecA,{'value': 'UCAakrWOVLM5Tg3BFNt7_ecA'},UCAQg09FkoobmLquNNoO4ulg,zrY1mDAuKNY,Shu? How is she here?,Shu? How is she here?,,True,none,0,,2023-09-29T09:04:22Z,2023-09-29T09:04:22Z
Наталья Петрова,https://yt3.ggpht.com/ytc/APkrFKbyBNk5G1wdtwfPE6dguwvqiMsk2ZKzsSxolH8MIw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCeg3zZgKIfmLweWjs1Ca8A,{'value': 'UCCeg3zZgKIfmLweWjs1Ca8A'},UCAQg09FkoobmLquNNoO4ulg,7og3c1WleZY,"C1-C2, me: I’ll just sit here and watch Marina🗿","C1-C2, me: I’ll just sit here and watch Marina🗿",,True,none,0,,2023-09-29T09:03:53Z,2023-09-29T09:03:53Z
msm mihlar,https://yt3.ggpht.com/ytc/APkrFKb7ntx5UIjD3h54_z5-nBz0bIdJrd7LqfHfNMucsBSIzuboAWjCF1lLuDs5QCLF=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBgqh2vqgxxnqvuk7T1RLow,{'value': 'UCBgqh2vqgxxnqvuk7T1RLow'},UCAQg09FkoobmLquNNoO4ulg,8LJWICJGXb8,Amazing,Amazing,,True,none,0,,2023-09-29T09:00:22Z,2023-09-29T09:00:22Z
Xavier Bohman,https://yt3.ggpht.com/ckpyEemrwt_avv5PDro2LEV6DvocnPkZNKbDWma8mShQactmJ8dDwGzj0oyiTs2a4E1WDbj9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9C75QCQfWLTHjPo1zmaCmA,{'value': 'UC9C75QCQfWLTHjPo1zmaCmA'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,"Nahhhh Australians just chillin&#39; out here with our our entire language with about 20,000 different shortened words in our vocabulary<br><br><br><br><br>&quot;Wanna have a barbie this arvo&quot;<br>&quot;Defo&quot;<br>&quot;The kiddos can have some roast chook&quot;<br>&quot;We better not invite the bogan next door&quot;<br>&quot;The one that smokes ciggies?&quot;<br>&quot;Yeah&quot;<br>&quot;Oh I&#39;d better get some beer in the Esky so we can have a couple coldies&quot;","Nahhhh Australians just chillin' out here with our our entire language with about 20,000 different shortened words in our vocabulary




""Wanna have a barbie this arvo""
""Defo""
""The kiddos can have some roast chook""
""We better not invite the bogan next door""
""The one that smokes ciggies?""
""Yeah""
""Oh I'd better get some beer in the Esky so we can have a couple coldies""",,True,none,0,,2023-09-29T08:01:47Z,2023-09-29T08:01:47Z
